datetime,open,high,low,close,volume
2026-08-20T22:51:00Z,29224.8,29239.2,29224.3,29234.6,150
2026-08-20T22:52:00Z,29234.7,29237.1,29230.1,29236.8,150
2026-08-20T22:53:00Z,29237.0,29238.1,29235.0,29235.3,118
2026-08-20T22:54:00Z,29235.2,29237.4,29233.9,29236.1,122
2026-08-20T22:55:00Z,29235.1,29237.1,29234.6,29236.4,112
2026-08-20T22:56:00Z,29236.3,29236.5,29233.6,29234.6,95
2026-08-20T22:57:00Z,29234.7,29235.8,29233.8,29233.8,91
2026-08-20T22:58:00Z,29233.8,29236.7,29233.8,29236.1,77
2026-08-20T22:59:00Z,29236.0,29237.1,29234.1,29235.8,98
2026-08-20T23:00:00Z,29235.7,29236.1,29232.6,29233.8,129
2026-08-20T23:01:00Z,29233.6,29236.1,29231.9,29234.8,121
2026-08-20T23:02:00Z,29234.7,29234.7,29231.5,29232.3,96
2026-08-20T23:03:00Z,29232.6,29233.2,29231.2,29231.4,113
2026-08-20T23:04:00Z,29231.6,29234.5,29231.1,29233.0,104
2026-08-20T23:05:00Z,29232.7,29234.0,29231.3,29233.5,79
2026-08-20T23:06:00Z,29233.8,29236.6,29233.1,29234.8,127
2026-08-20T23:07:00Z,29235.0,29236.6,29231.2,29231.8,105
2026-08-20T23:08:00Z,29232.1,29232.9,29229.3,29230.5,95
2026-08-20T23:09:00Z,29229.5,29232.8,29228.8,29231.1,118
2026-08-20T23:10:00Z,29231.2,29232.6,29230.9,29231.1,105
2026-08-20T23:11:00Z,29231.4,29232.1,29229.3,29230.5,96
2026-08-20T23:12:00Z,29230.4,29231.3,29229.3,29229.3,71
2026-08-20T23:13:00Z,29229.4,29229.4,29227.2,29227.9,103
2026-08-20T23:14:00Z,29228.1,29232.1,29228.1,29231.7,90
2026-08-20T23:15:00Z,29232.1,29232.1,29228.1,29229.3,118
2026-08-20T23:16:00Z,29229.1,29237.9,29228.1,29234.6,148
2026-08-20T23:17:00Z,29234.4,29241.5,29234.4,29240.3,123
2026-08-20T23:18:00Z,29239.3,29239.3,29233.9,29235.0,109
2026-08-20T23:19:00Z,29234.6,29236.1,29233.9,29234.8,83
2026-08-20T23:20:00Z,29234.7,29235.7,29232.3,29233.5,94
2026-08-20T23:21:00Z,29233.5,29235.1,29231.8,29235.0,109
2026-08-20T23:22:00Z,29235.2,29235.9,29233.6,29233.6,89
2026-08-20T23:23:00Z,29233.5,29234.1,29232.8,29233.3,100
2026-08-20T23:24:00Z,29233.4,29234.0,29231.9,29232.3,72
2026-08-20T23:25:00Z,29232.0,29234.8,29229.8,29233.5,110
2026-08-20T23:26:00Z,29234.0,29235.0,29232.7,29232.7,101
2026-08-20T23:27:00Z,29232.8,29232.8,29226.1,29227.8,149
2026-08-20T23:28:00Z,29228.3,29233.7,29227.3,29232.0,106
2026-08-20T23:29:00Z,29232.1,29232.1,29228.1,29229.4,113
2026-08-20T23:30:00Z,29229.3,29232.4,29228.3,29232.0,136
2026-08-20T23:31:00Z,29231.9,29232.1,29228.2,29229.1,106
2026-08-20T23:32:00Z,29229.0,29231.1,29229.0,29231.1,75
2026-08-20T23:33:00Z,29231.3,29232.3,29231.1,29231.1,102
2026-08-20T23:34:00Z,29230.9,29231.3,29226.2,29226.4,95
2026-08-20T23:35:00Z,29226.5,29226.5,29209.7,29213.2,160
2026-08-20T23:36:00Z,29213.0,29215.3,29211.0,29212.9,157
2026-08-20T23:37:00Z,29213.1,29213.5,29210.8,29211.0,120
2026-08-20T23:38:00Z,29210.8,29212.8,29210.3,29212.3,117
2026-08-20T23:39:00Z,29212.5,29215.3,29212.5,29214.9,130
2026-08-20T23:40:00Z,29214.6,29230.0,29214.6,29229.2,137
2026-08-20T23:41:00Z,29230.0,29236.6,29225.4,29235.6,166
2026-08-20T23:42:00Z,29234.8,29235.3,29227.3,29228.2,146
2026-08-20T23:43:00Z,29227.7,29228.1,29224.7,29226.8,157
2026-08-20T23:44:00Z,29226.6,29231.3,29226.6,29230.1,121
2026-08-20T23:45:00Z,29230.8,29230.8,29215.8,29218.8,204
