date,side,entry_time_ny,entry,stop,target,stop_dist,tp_dist,outcome,exit,pnl_pts,R,bars_held,mins_held,mae_pts,mfe_pts,range_w,bo_vol,vol_trail_rel,vol_pm_rel,vol_z,pm_avg_vol,dow,dt,usd,year,month,week,week_start
2025-05-23,LONG,2025-05-23 10:05:00-04:00,41523.4,41448.4,41785.9,75,262.5,TIMEOUT,41543.7,20.3,0.271,71,355,-60.5,255.0,231.7,2038,1.257,0.957,1.051,2130.0,4,2025-05-23,27.1,2025,2025-05,2025-W21,2025-05-19
2025-05-26,SHORT,2025-05-26 11:00:00-04:00,41955.5,42030.5,41693.0,75,262.5,SL,42030.5,-75.0,-1.0,5,25,-79.7,14.0,85.5,694,1.27,1.043,1.06,665.5,0,2025-05-26,-100.0,2025,2025-05,2025-W22,2025-05-26
2025-05-27,SHORT,2025-05-27 10:00:00-04:00,41991.0,42066.0,41728.5,75,262.5,SL,42066.0,-75.0,-1.0,4,20,-113.5,4.5,139.0,1643,1.509,0.88,0.993,1868.0,1,2025-05-27,-100.0,2025,2025-05,2025-W22,2025-05-26
2025-05-28,SHORT,2025-05-28 10:10:00-04:00,42299.2,42374.2,42036.7,75,262.5,TIMEOUT,42179.0,120.2,1.603,70,350,-44.0,252.8,66.0,1578,1.487,0.897,0.935,1760.0,2,2025-05-28,160.3,2025,2025-05,2025-W22,2025-05-26
2025-05-29,SHORT,2025-05-29 10:05:00-04:00,42076.5,42151.5,41814.0,75,262.5,SL,42151.5,-75.0,-1.0,2,10,-89.5,0.0,125.0,2122,1.746,1.113,1.701,1906.7,3,2025-05-29,-100.0,2025,2025-05,2025-W22,2025-05-26
2025-05-30,LONG,2025-05-30 10:05:00-04:00,42234.5,42159.5,42497.0,75,262.5,SL,42159.5,-75.0,-1.0,9,45,-76.5,45.5,273.2,1764,1.285,0.944,0.953,1868.3,4,2025-05-30,-100.0,2025,2025-05,2025-W22,2025-05-26
2025-06-02,SHORT,2025-06-02 10:00:00-04:00,41883.9,41958.9,41621.4,75,262.5,SL,41958.9,-75.0,-1.0,1,5,-93.5,15.9,105.6,2300,1.764,1.056,1.675,2177.3,0,2025-06-02,-100.0,2025,2025-06,2025-W23,2025-06-02
2025-06-03,LONG,2025-06-03 10:15:00-04:00,42281.9,42206.9,42544.4,75,262.5,TP,42544.4,262.5,3.5,35,175,-9.7,266.8,60.8,1638,1.431,0.901,0.821,1817.7,1,2025-06-03,350.0,2025,2025-06,2025-W23,2025-06-02
2025-06-05,SHORT,2025-06-05 10:00:00-04:00,42284.9,42359.9,42022.4,75,262.5,SL,42359.9,-75.0,-1.0,4,20,-94.0,8.7,274.3,2002,1.48,0.969,1.184,2065.7,3,2025-06-05,-100.0,2025,2025-06,2025-W23,2025-06-02
2025-06-06,LONG,2025-06-06 10:00:00-04:00,42853.7,42778.7,43116.2,75,262.5,SL,42778.7,-75.0,-1.0,6,30,-77.3,30.0,287.2,1694,1.333,0.926,0.989,1829.7,4,2025-06-06,-100.0,2025,2025-06,2025-W23,2025-06-02
2025-06-09,SHORT,2025-06-09 10:00:00-04:00,42633.7,42708.7,42371.2,75,262.5,SL,42708.7,-75.0,-1.0,19,95,-76.0,68.0,58.8,1524,1.858,0.915,1.243,1665.7,0,2025-06-09,-100.0,2025,2025-06,2025-W24,2025-06-09
2025-06-10,SHORT,2025-06-10 10:05:00-04:00,42743.7,42818.7,42481.2,75,262.5,SL,42818.7,-75.0,-1.0,7,35,-92.0,2.2,49.3,1386,1.49,0.836,0.845,1658.7,1,2025-06-10,-100.0,2025,2025-06,2025-W24,2025-06-09
2025-06-12,LONG,2025-06-12 10:15:00-04:00,42832.3,42757.3,43094.8,75,262.5,TIMEOUT,42953.6,121.3,1.617,69,345,-50.2,144.5,198.0,1410,1.22,0.829,0.561,1701.3,3,2025-06-12,161.7,2025,2025-06,2025-W24,2025-06-09
2025-06-13,SHORT,2025-06-13 10:00:00-04:00,42355.3,42430.3,42092.8,75,262.5,SL,42430.3,-75.0,-1.0,13,65,-107.7,113.3,147.0,1952,1.666,1.003,1.488,1946.3,4,2025-06-13,-100.0,2025,2025-06,2025-W24,2025-06-09
2025-06-16,LONG,2025-06-16 10:00:00-04:00,42658.3,42583.3,42920.8,75,262.5,SL,42583.3,-75.0,-1.0,19,95,-85.3,66.2,68.2,1712,1.772,0.924,1.266,1853.5,0,2025-06-16,-100.0,2025,2025-06,2025-W25,2025-06-16
2025-06-17,LONG,2025-06-17 10:00:00-04:00,42415.2,42340.2,42677.7,75,262.5,SL,42340.2,-75.0,-1.0,41,205,-106.3,132.2,103.8,1540,1.756,0.91,1.188,1691.7,1,2025-06-17,-100.0,2025,2025-06,2025-W25,2025-06-16
2025-06-18,LONG,2025-06-18 10:00:00-04:00,42339.5,42264.5,42602.0,75,262.5,SL,42264.5,-75.0,-1.0,42,210,-75.5,180.2,61.0,1624,1.785,0.998,1.452,1627.0,2,2025-06-18,-100.0,2025,2025-06,2025-W25,2025-06-16
2025-06-19,SHORT,2025-06-19 10:00:00-04:00,41820.4,41895.4,41557.9,75,262.5,TIMEOUT,41782.9,37.5,0.5,35,175,-53.2,63.8,120.0,988,1.492,1.014,1.245,974.0,3,2025-06-19,50.0,2025,2025-06,2025-W25,2025-06-16
2025-06-23,LONG,2025-06-23 10:00:00-04:00,42378.7,42303.7,42641.2,75,262.5,SL,42303.7,-75.0,-1.0,8,40,-99.5,54.5,123.0,1744,1.831,1.019,1.478,1711.7,0,2025-06-23,-100.0,2025,2025-06,2025-W26,2025-06-23
2025-06-25,SHORT,2025-06-25 10:00:00-04:00,43078.4,43153.4,42815.9,75,262.5,TIMEOUT,42982.7,95.7,1.276,72,360,-16.0,207.7,40.0,1444,1.816,0.903,1.193,1599.0,2,2025-06-25,127.6,2025,2025-06,2025-W26,2025-06-23
2025-06-26,LONG,2025-06-26 10:00:00-04:00,43177.1,43102.1,43439.6,75,262.5,TP,43439.6,262.5,3.5,70,350,-45.0,264.0,71.8,1452,1.617,0.94,1.208,1544.0,3,2025-06-26,350.0,2025,2025-06,2025-W26,2025-06-23
2025-06-27,LONG,2025-06-27 10:00:00-04:00,43733.7,43658.7,43996.2,75,262.5,SL,43658.7,-75.0,-1.0,53,265,-93.0,261.5,62.0,1450,1.737,0.992,1.349,1461.0,4,2025-06-27,-100.0,2025,2025-06,2025-W26,2025-06-23
2025-06-30,SHORT,2025-06-30 10:00:00-04:00,44014.3,44089.3,43751.8,75,262.5,SL,44089.3,-75.0,-1.0,21,105,-79.5,91.7,68.3,1478,1.94,0.913,1.245,1618.0,0,2025-06-30,-100.0,2025,2025-06,2025-W27,2025-06-30
2025-07-01,LONG,2025-07-01 10:00:00-04:00,44216.2,44141.2,44478.7,75,262.5,TP,44478.7,262.5,3.5,16,80,0.0,293.0,81.5,1638,1.935,1.045,1.571,1567.7,1,2025-07-01,350.0,2025,2025-07,2025-W27,2025-06-30
2025-07-02,SHORT,2025-07-02 10:00:00-04:00,44415.8,44490.8,44153.3,75,262.5,SL,44490.8,-75.0,-1.0,7,35,-84.0,37.2,129.7,998,1.346,0.965,1.218,1034.3,2,2025-07-02,-100.0,2025,2025-07,2025-W27,2025-06-30
2025-07-03,LONG,2025-07-03 10:00:00-04:00,44790.9,44715.9,45053.4,75,262.5,TIMEOUT,44834.6,43.7,0.583,38,190,-22.0,110.5,109.7,992,1.425,1.016,1.222,976.0,3,2025-07-03,58.3,2025,2025-07,2025-W27,2025-06-30
2025-07-04,LONG,2025-07-04 10:05:00-04:00,44618.4,44543.4,44880.9,75,262.5,TIMEOUT,44579.4,-39.0,-0.52,34,170,-50.5,31.8,36.7,438,1.23,0.8,0.565,547.3,4,2025-07-04,-52.0,2025,2025-07,2025-W27,2025-06-30
2025-07-07,SHORT,2025-07-07 10:00:00-04:00,44715.4,44790.4,44452.9,75,262.5,TP,44452.9,262.5,3.5,27,135,-15.0,299.5,136.2,966,1.611,0.966,1.284,1000.3,0,2025-07-07,350.0,2025,2025-07,2025-W28,2025-07-07
2025-07-08,SHORT,2025-07-08 10:00:00-04:00,44327.1,44402.1,44064.6,75,262.5,SL,44402.1,-75.0,-1.0,29,145,-81.5,86.0,60.5,980,1.698,0.997,1.451,983.0,1,2025-07-08,-100.0,2025,2025-07,2025-W28,2025-07-07
2025-07-09,LONG,2025-07-09 10:00:00-04:00,44468.9,44393.9,44731.4,75,262.5,SL,44393.9,-75.0,-1.0,6,30,-133.0,29.0,98.7,916,1.599,0.922,1.189,994.0,2,2025-07-09,-100.0,2025,2025-07,2025-W28,2025-07-07
2025-07-10,LONG,2025-07-10 10:00:00-04:00,44529.7,44454.7,44792.2,75,262.5,TP,44792.2,262.5,3.5,46,230,-4.2,269.5,85.5,966,1.643,0.969,1.364,997.3,3,2025-07-10,350.0,2025,2025-07,2025-W28,2025-07-07
2025-07-14,LONG,2025-07-14 10:00:00-04:00,44360.5,44285.5,44623.0,75,262.5,TIMEOUT,44450.8,90.3,1.204,72,360,-52.8,129.0,113.5,990,1.765,1.005,1.466,985.0,0,2025-07-14,120.4,2025,2025-07,2025-W29,2025-07-14
2025-07-15,SHORT,2025-07-15 10:00:00-04:00,44307.2,44382.2,44044.7,75,262.5,TP,44044.7,262.5,3.5,71,355,-55.0,280.0,122.0,1062,1.43,0.982,1.304,1081.3,1,2025-07-15,350.0,2025,2025-07,2025-W29,2025-07-14
2025-07-16,SHORT,2025-07-16 10:00:00-04:00,44100.9,44175.9,43838.4,75,262.5,TP,43838.4,262.5,3.5,19,95,-72.0,328.5,109.0,976,1.432,0.916,1.044,1066.0,2,2025-07-16,350.0,2025,2025-07,2025-W29,2025-07-14
2025-07-17,LONG,2025-07-17 10:00:00-04:00,44433.6,44358.6,44696.1,75,262.5,SL,44358.6,-75.0,-1.0,4,20,-109.0,54.0,139.8,870,1.398,0.91,1.059,956.0,3,2025-07-17,-100.0,2025,2025-07,2025-W29,2025-07-14
2025-07-18,SHORT,2025-07-18 10:00:00-04:00,44395.9,44470.9,44133.4,75,262.5,TIMEOUT,44348.2,47.7,0.636,72,360,-2.0,171.5,73.7,996,1.633,1.015,1.411,981.7,4,2025-07-18,63.6,2025,2025-07,2025-W29,2025-07-14
2025-07-21,LONG,2025-07-21 10:00:00-04:00,44519.8,44444.8,44782.3,75,262.5,SL,44444.8,-75.0,-1.0,3,15,-83.2,4.0,60.0,886,1.819,0.953,1.303,929.3,0,2025-07-21,-100.0,2025,2025-07,2025-W30,2025-07-21
2025-07-22,LONG,2025-07-22 10:00:00-04:00,44398.1,44323.1,44660.6,75,262.5,SL,44323.1,-75.0,-1.0,2,10,-79.7,12.5,53.3,1116,2.086,1.066,1.701,1047.0,1,2025-07-22,-100.0,2025,2025-07,2025-W30,2025-07-21
2025-07-23,SHORT,2025-07-23 10:00:00-04:00,44700.4,44775.4,44437.9,75,262.5,SL,44775.4,-75.0,-1.0,22,110,-172.5,14.0,47.2,900,1.632,0.901,1.132,999.0,2,2025-07-23,-100.0,2025,2025-07,2025-W30,2025-07-21
2025-07-24,LONG,2025-07-24 10:05:00-04:00,44868.1,44793.1,45130.6,75,262.5,SL,44793.1,-75.0,-1.0,26,130,-82.0,65.0,168.0,910,1.286,0.917,0.887,992.7,3,2025-07-24,-100.0,2025,2025-07,2025-W30,2025-07-21
2025-07-25,SHORT,2025-07-25 10:00:00-04:00,44652.9,44727.9,44390.4,75,262.5,SL,44727.9,-75.0,-1.0,2,10,-93.0,3.0,57.7,900,1.641,0.956,1.221,941.0,4,2025-07-25,-100.0,2025,2025-07,2025-W30,2025-07-21
2025-07-29,SHORT,2025-07-29 10:00:00-04:00,44831.2,44906.2,44568.7,75,262.5,TIMEOUT,44671.0,160.2,2.136,72,360,-33.0,241.0,81.3,950,1.67,0.937,1.252,1014.3,1,2025-07-29,213.6,2025,2025-07,2025-W31,2025-07-28
2025-07-30,LONG,2025-07-30 10:25:00-04:00,44734.9,44659.9,44997.4,75,262.5,SL,44659.9,-75.0,-1.0,7,35,-98.5,27.0,88.5,890,1.239,0.897,0.68,992.7,2,2025-07-30,-100.0,2025,2025-07,2025-W31,2025-07-28
2025-08-01,SHORT,2025-08-01 10:00:00-04:00,43429.0,43504.0,43166.5,75,262.5,SL,43504.0,-75.0,-1.0,2,10,-105.5,70.0,186.2,1172,1.258,1.022,1.231,1146.7,4,2025-08-01,-100.0,2025,2025-08,2025-W31,2025-07-28
2025-08-04,LONG,2025-08-04 10:00:00-04:00,44020.5,43945.5,44283.0,75,262.5,TIMEOUT,44202.3,181.8,2.424,72,360,-65.7,196.5,74.0,962,1.587,0.942,1.273,1021.0,0,2025-08-04,242.4,2025,2025-08,2025-W32,2025-08-04
2025-08-05,SHORT,2025-08-05 10:00:00-04:00,44109.8,44184.8,43847.3,75,262.5,SL,44184.8,-75.0,-1.0,30,150,-91.0,175.0,141.0,1140,1.887,1.154,1.926,988.0,1,2025-08-05,-100.0,2025,2025-08,2025-W32,2025-08-04
2025-08-06,SHORT,2025-08-06 10:00:00-04:00,44155.1,44230.1,43892.6,75,262.5,SL,44230.1,-75.0,-1.0,10,50,-84.0,129.0,91.0,1070,1.639,0.951,1.325,1125.7,2,2025-08-06,-100.0,2025,2025-08,2025-W32,2025-08-04
2025-08-07,SHORT,2025-08-07 10:00:00-04:00,44293.3,44368.3,44030.8,75,262.5,TP,44030.8,262.5,3.5,9,45,-16.0,319.0,79.5,1104,1.665,1.014,1.551,1089.0,3,2025-08-07,350.0,2025,2025-08,2025-W32,2025-08-04
2025-08-08,LONG,2025-08-08 10:00:00-04:00,44216.8,44141.8,44479.3,75,262.5,SL,44141.8,-75.0,-1.0,10,50,-100.0,69.0,90.3,902,1.429,0.894,1.034,1009.0,4,2025-08-08,-100.0,2025,2025-08,2025-W32,2025-08-04
2025-08-11,SHORT,2025-08-11 10:00:00-04:00,44212.4,44287.4,43949.9,75,262.5,TP,43949.9,262.5,3.5,56,280,0.0,272.0,93.0,878,1.553,0.904,1.112,971.3,0,2025-08-11,350.0,2025,2025-08,2025-W33,2025-08-11
2025-08-12,LONG,2025-08-12 10:00:00-04:00,44358.6,44283.6,44621.1,75,262.5,TIMEOUT,44472.1,113.5,1.513,72,360,-13.0,162.0,287.5,1122,1.233,1.011,1.186,1109.7,1,2025-08-12,151.3,2025,2025-08,2025-W33,2025-08-11
2025-08-13,LONG,2025-08-13 10:00:00-04:00,44880.3,44805.3,45142.8,75,262.5,SL,44805.3,-75.0,-1.0,5,25,-99.0,32.0,62.0,936,1.928,0.989,1.451,946.7,2,2025-08-13,-100.0,2025,2025-08,2025-W33,2025-08-11
2025-08-15,SHORT,2025-08-15 10:00:00-04:00,45029.6,45104.6,44767.1,75,262.5,TIMEOUT,44937.9,91.7,1.223,72,360,-70.0,124.0,75.5,1052,1.605,1.031,1.538,1020.7,4,2025-08-15,122.3,2025,2025-08,2025-W33,2025-08-11
2025-08-18,SHORT,2025-08-18 10:00:00-04:00,44903.9,44978.9,44641.4,75,262.5,SL,44978.9,-75.0,-1.0,3,15,-79.7,0.0,58.0,900,1.712,0.901,1.162,999.3,0,2025-08-18,-100.0,2025,2025-08,2025-W34,2025-08-18
2025-08-19,LONG,2025-08-19 10:00:00-04:00,45157.1,45082.1,45419.6,75,262.5,SL,45082.1,-75.0,-1.0,10,50,-82.0,68.0,80.0,924,1.73,0.93,1.271,994.0,1,2025-08-19,-100.0,2025,2025-08,2025-W34,2025-08-18
2025-08-20,SHORT,2025-08-20 10:05:00-04:00,44839.9,44914.9,44577.4,75,262.5,SL,44914.9,-75.0,-1.0,14,70,-110.0,67.0,81.3,1052,1.636,0.994,1.296,1058.3,2,2025-08-20,-100.0,2025,2025-08,2025-W34,2025-08-18
2025-08-21,LONG,2025-08-21 10:00:00-04:00,44834.5,44759.5,45097.0,75,262.5,SL,44759.5,-75.0,-1.0,14,70,-89.0,63.0,62.0,1098,1.518,1.016,1.555,1080.7,3,2025-08-21,-100.0,2025,2025-08,2025-W34,2025-08-18
2025-08-22,LONG,2025-08-22 10:00:00-04:00,45434.7,45359.7,45697.2,75,262.5,TP,45697.2,262.5,3.5,11,55,-42.0,272.0,118.0,1224,2.342,1.27,2.358,964.0,4,2025-08-22,350.0,2025,2025-08,2025-W34,2025-08-18
2025-08-25,SHORT,2025-08-25 10:00:00-04:00,45485.0,45560.0,45222.5,75,262.5,TIMEOUT,45321.3,163.7,2.183,72,360,-22.0,202.0,69.5,900,1.744,0.936,1.272,961.3,0,2025-08-25,218.3,2025,2025-08,2025-W35,2025-08-25
2025-08-26,LONG,2025-08-26 10:00:00-04:00,45295.7,45220.7,45558.2,75,262.5,TIMEOUT,45420.5,124.8,1.664,72,360,-61.8,156.5,63.3,942,1.603,0.963,1.329,978.3,1,2025-08-26,166.4,2025,2025-08,2025-W35,2025-08-25
2025-08-27,LONG,2025-08-27 10:00:00-04:00,45510.4,45435.4,45772.9,75,262.5,TIMEOUT,45571.7,61.3,0.817,72,360,-16.0,136.5,81.0,898,1.585,0.981,1.352,915.7,2,2025-08-27,81.7,2025,2025-08,2025-W35,2025-08-25
2025-08-28,SHORT,2025-08-28 10:00:00-04:00,45498.1,45573.1,45235.6,75,262.5,SL,45573.1,-75.0,-1.0,23,115,-85.3,40.7,56.0,994,1.513,0.956,1.234,1040.0,3,2025-08-28,-100.0,2025,2025-08,2025-W35,2025-08-25
2025-08-29,SHORT,2025-08-29 10:00:00-04:00,45440.3,45515.3,45177.8,75,262.5,SL,45515.3,-75.0,-1.0,8,40,-76.0,53.0,95.2,1014,1.545,1.036,1.448,978.3,4,2025-08-29,-100.0,2025,2025-08,2025-W35,2025-08-25
2025-09-01,LONG,2025-09-01 10:00:00-04:00,45555.1,45480.1,45817.6,75,262.5,TIMEOUT,45589.6,34.5,0.46,35,175,-8.5,61.0,47.3,482,1.592,1.1,1.364,438.0,0,2025-09-01,46.0,2025,2025-09,2025-W36,2025-09-01
2025-09-03,SHORT,2025-09-03 10:00:00-04:00,45135.5,45210.5,44873.0,75,262.5,SL,45210.5,-75.0,-1.0,5,25,-82.8,53.0,113.5,1066,1.629,1.011,1.488,1054.0,2,2025-09-03,-100.0,2025,2025-09,2025-W36,2025-09-01
2025-09-04,LONG,2025-09-04 10:00:00-04:00,45302.3,45227.3,45564.8,75,262.5,SL,45227.3,-75.0,-1.0,1,5,-76.0,0.0,63.0,1002,1.62,1.011,1.478,991.3,3,2025-09-04,-100.0,2025,2025-09,2025-W36,2025-09-01
2025-09-05,SHORT,2025-09-05 10:25:00-04:00,45385.0,45460.0,45122.5,75,262.5,SL,45460.0,-75.0,-1.0,59,295,-80.0,176.0,259.5,1140,1.23,1.05,1.215,1085.3,4,2025-09-05,-100.0,2025,2025-09,2025-W36,2025-09-01
2025-09-08,SHORT,2025-09-08 10:00:00-04:00,45316.0,45391.0,45053.5,75,262.5,SL,45391.0,-75.0,-1.0,4,20,-81.2,13.0,101.5,948,1.77,0.93,1.274,1019.0,0,2025-09-08,-100.0,2025,2025-09,2025-W37,2025-09-08
2025-09-09,SHORT,2025-09-09 10:20:00-04:00,45517.7,45592.7,45255.2,75,262.5,SL,45592.7,-75.0,-1.0,5,25,-77.5,73.8,83.5,900,1.213,0.883,0.516,1019.7,1,2025-09-09,-100.0,2025,2025-09,2025-W37,2025-09-08
2025-09-11,LONG,2025-09-11 10:00:00-04:00,45959.0,45884.0,46221.5,75,262.5,TIMEOUT,46124.6,165.6,2.208,72,360,-6.7,195.3,147.5,1002,1.209,0.996,0.959,1006.0,3,2025-09-11,220.8,2025,2025-09,2025-W37,2025-09-08
2025-09-12,SHORT,2025-09-12 10:15:00-04:00,45979.9,46054.9,45717.4,75,262.5,TIMEOUT,45908.4,71.5,0.953,67,335,-28.2,165.5,77.0,842,1.417,0.875,0.769,962.7,4,2025-09-12,95.3,2025,2025-09,2025-W37,2025-09-08
2025-09-15,SHORT,2025-09-15 10:00:00-04:00,45869.1,45944.1,45606.6,75,262.5,SL,45944.1,-75.0,-1.0,5,25,-76.0,31.3,63.5,1020,1.86,0.966,1.394,1056.0,0,2025-09-15,-100.0,2025,2025-09,2025-W38,2025-09-15
2025-09-16,SHORT,2025-09-16 10:00:00-04:00,45692.4,45767.4,45429.9,75,262.5,SL,45767.4,-75.0,-1.0,4,20,-93.3,26.7,83.7,1044,1.843,1.011,1.487,1033.0,1,2025-09-16,-100.0,2025,2025-09,2025-W38,2025-09-15
2025-09-17,LONG,2025-09-17 10:00:00-04:00,46028.8,45953.8,46291.3,75,262.5,SL,45953.8,-75.0,-1.0,3,15,-77.0,9.0,84.5,934,1.876,0.966,1.379,967.0,2,2025-09-17,-100.0,2025,2025-09,2025-W38,2025-09-15
2025-09-19,SHORT,2025-09-19 10:00:00-04:00,46187.1,46262.1,45924.6,75,262.5,SL,46262.1,-75.0,-1.0,27,135,-77.5,85.5,158.0,1032,1.603,0.948,1.227,1088.7,4,2025-09-19,-100.0,2025,2025-09,2025-W38,2025-09-15
2025-09-22,LONG,2025-09-22 10:00:00-04:00,46207.3,46132.3,46469.8,75,262.5,TIMEOUT,46402.1,194.8,2.597,71,355,-16.7,257.8,67.5,1024,1.889,1.026,1.564,997.7,0,2025-09-22,259.7,2025,2025-09,2025-W39,2025-09-22
2025-09-23,LONG,2025-09-23 10:00:00-04:00,46682.9,46607.9,46945.4,75,262.5,SL,46607.9,-75.0,-1.0,6,30,-92.0,59.5,26.5,1044,2.061,1.042,1.611,1002.0,1,2025-09-23,-100.0,2025,2025-09,2025-W39,2025-09-22
2025-09-24,SHORT,2025-09-24 10:30:00-04:00,46348.7,46423.7,46086.2,75,262.5,TIMEOUT,46129.2,219.5,2.927,65,325,-45.8,240.0,60.0,830,1.233,0.834,0.491,995.3,2,2025-09-24,292.7,2025,2025-09,2025-W39,2025-09-22
2025-09-29,SHORT,2025-09-29 10:00:00-04:00,46207.7,46282.7,45945.2,75,262.5,SL,46282.7,-75.0,-1.0,8,40,-101.0,6.0,91.0,988,1.654,0.936,1.237,1055.7,0,2025-09-29,-100.0,2025,2025-09,2025-W40,2025-09-29
2025-09-30,LONG,2025-09-30 10:00:00-04:00,46333.0,46258.0,46595.5,75,262.5,SL,46258.0,-75.0,-1.0,6,30,-119.5,44.5,87.0,1030,1.846,1.021,1.539,1008.7,1,2025-09-30,-100.0,2025,2025-09,2025-W40,2025-09-29
2025-10-01,LONG,2025-10-01 10:00:00-04:00,46345.4,46270.4,46607.9,75,262.5,TIMEOUT,46435.2,89.8,1.197,72,360,-15.0,204.8,104.0,1100,1.554,1.01,1.412,1088.7,2,2025-10-01,119.7,2025,2025-10,2025-W40,2025-09-29
2025-10-02,LONG,2025-10-02 10:00:00-04:00,46507.1,46432.1,46769.6,75,262.5,SL,46432.1,-75.0,-1.0,1,5,-79.0,3.0,56.2,1024,1.831,0.959,1.325,1067.7,3,2025-10-02,-100.0,2025,2025-10,2025-W40,2025-09-29
2025-10-03,LONG,2025-10-03 10:00:00-04:00,46754.5,46679.5,47017.0,75,262.5,TP,47017.0,262.5,3.5,25,125,-27.0,272.0,68.2,1030,1.827,1.062,1.652,969.7,4,2025-10-03,350.0,2025,2025-10,2025-W40,2025-09-29
2025-10-06,SHORT,2025-10-06 10:00:00-04:00,46498.4,46573.4,46235.9,75,262.5,SL,46573.4,-75.0,-1.0,5,25,-79.7,63.1,56.4,1260,1.553,1.024,1.56,1230.0,0,2025-10-06,-100.0,2025,2025-10,2025-W41,2025-10-06
2025-10-07,SHORT,2025-10-07 10:00:00-04:00,46691.6,46766.6,46429.1,75,262.5,TIMEOUT,46630.2,61.4,0.819,72,360,-37.4,237.5,87.1,1224,1.641,0.975,1.363,1255.3,1,2025-10-07,81.9,2025,2025-10,2025-W41,2025-10-06
2025-10-08,SHORT,2025-10-08 10:00:00-04:00,46637.0,46712.0,46374.5,75,262.5,SL,46712.0,-75.0,-1.0,5,25,-78.9,12.8,67.2,1244,1.649,1.016,1.523,1224.0,2,2025-10-08,-100.0,2025,2025-10,2025-W41,2025-10-06
2025-10-09,SHORT,2025-10-09 10:00:00-04:00,46483.5,46558.5,46221.0,75,262.5,TIMEOUT,46368.0,115.5,1.54,72,360,-34.8,212.6,41.6,1232,1.684,0.978,1.386,1260.0,3,2025-10-09,154.0,2025,2025-10,2025-W41,2025-10-06
2025-10-10,LONG,2025-10-10 10:05:00-04:00,46541.0,46466.0,46803.5,75,262.5,SL,46466.0,-75.0,-1.0,2,10,-80.0,6.0,98.5,948,1.688,0.945,1.158,1003.0,4,2025-10-10,-100.0,2025,2025-10,2025-W41,2025-10-06
2025-10-13,LONG,2025-10-13 10:00:00-04:00,46006.6,45931.6,46269.1,75,262.5,SL,45931.6,-75.0,-1.0,2,10,-83.0,0.0,123.2,1150,1.425,0.959,1.232,1199.7,0,2025-10-13,-100.0,2025,2025-10,2025-W42,2025-10-13
2025-10-14,LONG,2025-10-14 10:15:00-04:00,45866.9,45791.9,46129.4,75,262.5,TP,46129.4,262.5,3.5,17,85,-40.0,269.3,244.0,1108,1.228,0.922,0.777,1202.3,1,2025-10-14,350.0,2025,2025-10,2025-W42,2025-10-13
2025-10-15,LONG,2025-10-15 10:00:00-04:00,46672.2,46597.2,46934.7,75,262.5,SL,46597.2,-75.0,-1.0,7,35,-94.0,38.0,95.5,1008,1.446,0.885,1.034,1139.0,2,2025-10-15,-100.0,2025,2025-10,2025-W42,2025-10-13
2025-10-16,SHORT,2025-10-16 10:05:00-04:00,46299.0,46374.0,46036.5,75,262.5,SL,46374.0,-75.0,-1.0,7,35,-136.0,50.0,105.5,1116,1.498,0.95,1.148,1174.7,3,2025-10-16,-100.0,2025,2025-10,2025-W42,2025-10-13
2025-10-17,LONG,2025-10-17 10:10:00-04:00,46186.7,46111.7,46449.2,75,262.5,SL,46111.7,-75.0,-1.0,1,5,-96.2,36.8,165.0,1164,1.21,0.973,0.998,1196.0,4,2025-10-17,-100.0,2025,2025-10,2025-W42,2025-10-13
2025-10-20,LONG,2025-10-20 10:00:00-04:00,46436.2,46361.2,46698.7,75,262.5,TP,46698.7,262.5,3.5,38,190,-31.3,262.7,122.0,1092,1.719,0.983,1.416,1110.3,0,2025-10-20,350.0,2025,2025-10,2025-W43,2025-10-20
2025-10-21,LONG,2025-10-21 10:05:00-04:00,46813.9,46738.9,47076.4,75,262.5,TP,47076.4,262.5,3.5,11,55,-2.0,310.0,70.0,976,1.557,0.918,1.045,1062.7,1,2025-10-21,350.0,2025,2025-10,2025-W43,2025-10-20
2025-10-22,SHORT,2025-10-22 10:00:00-04:00,46851.8,46926.8,46589.3,75,262.5,TP,46589.3,262.5,3.5,30,150,-38.0,335.0,71.0,970,1.705,0.907,1.199,1069.3,2,2025-10-22,350.0,2025,2025-10,2025-W43,2025-10-20
2025-10-23,LONG,2025-10-23 10:00:00-04:00,46629.1,46554.1,46891.6,75,262.5,SL,46554.1,-75.0,-1.0,3,15,-119.8,15.1,92.7,1202,1.427,0.994,1.418,1209.7,3,2025-10-23,-100.0,2025,2025-10,2025-W43,2025-10-20
2025-10-24,LONG,2025-10-24 10:00:00-04:00,47126.9,47051.9,47389.4,75,262.5,TIMEOUT,47236.9,110.0,1.467,72,360,-61.3,207.1,281.1,1196,1.334,0.983,1.172,1216.7,4,2025-10-24,146.7,2025,2025-10,2025-W43,2025-10-20
2025-10-27,LONG,2025-10-27 10:00:00-04:00,47507.8,47432.8,47770.3,75,262.5,SL,47432.8,-75.0,-1.0,10,50,-81.7,31.0,76.1,1192,1.772,0.979,1.408,1217.7,0,2025-10-27,-100.0,2025,2025-10,2025-W44,2025-10-27
